index,id,name,prog_id,parent_id,level,path,path_ids,is_leaf,is_root,status,product_count,child_count
0,614,Alapvető élelmiszerek,alapveto-elelmiszerek,,1,Alapvető élelmiszerek,614,False,True,y,444,13
1,553,Alkoholos italok,alkoholos-italok,,1,Alkoholos italok,553,False,True,y,144,8
2,694,Baba,baba,,1,Baba,694,False,True,y,17,2
3,560,Fagyasztott élelmiszer,fagyasztott-elelmiszer,,1,Fagyasztott élelmiszer,560,False,True,y,139,6
4,587,Háztartás,haztartas,,1,Háztartás,587,False,True,y,115,7
5,771,"Hús, hal, felvágott",hus-hal-felvagott,,1,"Hús, hal, felvágott",771,False,True,y,145,3
6,745,Italok,italok,,1,Italok,745,False,True,y,178,9
7,1215,"Minden, ami nem élelmiszer",minden-ami-nem-elelmiszer,,1,"Minden, ami nem élelmiszer",1215,True,True,y,10,0
8,790,Nassolnivalók,nassolnivalok,,1,Nassolnivalók,790,False,True,y,209,6
9,532,Pékáru,pekaru,,1,Pékáru,532,False,True,y,39,5
10,708,"Szépség, egészség",szepseg-egeszseg,,1,"Szépség, egészség",708,False,True,y,96,8
11,505,"Tejtermék, tojás",tejtermek-tojas,,1,"Tejtermék, tojás",505,False,True,y,239,11
12,1234,Vegetáriánus & vegán,vegetarianus-vegan,,1,Vegetáriánus & vegán,1234,False,True,y,15,2
13,541,"Zöldség, gyümölcs",zoldseg-gyumolcs,,1,"Zöldség, gyümölcs",541,False,True,y,86,6
14,604,Állateledel és felszerelés,allateledel-es-felszereles,,1,Állateledel és felszerelés,604,False,True,y,60,2
15,615,Cukor és édesítőszerek,cukor-es-edesitoszerek,614,2,Alapvető élelmiszerek > Cukor és édesítőszerek,614|615,False,False,y,8,4
16,668,Instant ételek,instant-etelek,614,2,Alapvető élelmiszerek > Instant ételek,614|668,False,False,y,33,4
17,653,"Konzervek, savanyúságok",konzervek,614,2,"Alapvető élelmiszerek > Konzervek, savanyúságok",614|653,False,False,y,71,7
18,688,"Kávé, tea, italpor",kave-tea-italpor,614,2,"Alapvető élelmiszerek > Kávé, tea, italpor",614|688,False,False,y,65,8
19,843,Készételek,keszetelek4,614,2,Alapvető élelmiszerek > Készételek,614|843,False,False,y,37,2
20,634,"Köretek, tészták",koretek-tesztak,614,2,"Alapvető élelmiszerek > Köretek, tészták",614|634,False,False,y,40,7
21,659,"Lekvár, méz, krém",lekvar-mez-krem,614,2,"Alapvető élelmiszerek > Lekvár, méz, krém",614|659,False,False,y,19,3
22,620,"Liszt, dara, panírmorzsa",liszt-dara-panirmorzsa,614,2,"Alapvető élelmiszerek > Liszt, dara, panírmorzsa",614|620,False,False,y,13,7
23,641,Olaj és ecet,olaj-es-ecet,614,2,Alapvető élelmiszerek > Olaj és ecet,614|641,False,False,y,10,11
24,848,"Reggeliző- pehely, müzli",reggelizo-pehely-muzli,614,2,"Alapvető élelmiszerek > Reggeliző- pehely, müzli",614|848,False,False,y,31,5
25,681,"Szószok, mártások",szoszok-martasok,614,2,"Alapvető élelmiszerek > Szószok, mártások",614|681,False,False,y,30,8
26,673,"Só, fűszer, ételízesítők",etelizesites,614,2,"Alapvető élelmiszerek > Só, fűszer, ételízesítők",614|673,False,False,y,47,6
27,926,Sütés-főzés,sutes-fozes,614,2,Alapvető élelmiszerek > Sütés-főzés,614|926,False,False,y,40,7
28,977,Egyéb alkoholos italok,egyeb-alkoholos-italok,553,2,Alkoholos italok > Egyéb alkoholos italok,553|977,True,False,y,4,0
29,554,Fehér bor,feher-bor,553,2,Alkoholos italok > Fehér bor,553|554,False,False,y,28,4
30,871,Likőr,likor,553,2,Alkoholos italok > Likőr,553|871,True,False,y,15,0
31,559,"Pezsgő, és habzó bor",pezsgoes-habzo-bor,553,2,"Alkoholos italok > Pezsgő, és habzó bor",553|559,False,False,y,16,3
32,555,Rosé bor,rose-bor,553,2,Alkoholos italok > Rosé bor,553|555,False,False,y,18,4
33,557,"Sör, koktél, gyümölcsbor",sor-koktel-gyumolcsbor,553,2,"Alkoholos italok > Sör, koktél, gyümölcsbor",553|557,False,False,y,32,5
34,558,Tömény,tomeny,553,2,Alkoholos italok > Tömény,553|558,False,False,y,18,9
35,556,Vörös bor,voros-bor,553,2,Alkoholos italok > Vörös bor,553|556,False,False,y,13,4
36,701,Babaápolás,babaapolas,694,2,Baba > Babaápolás,694|701,False,False,y,6,4
37,695,"Babaétel, ital",babaetel-ital,694,2,"Baba > Babaétel, ital",694|695,False,False,y,11,5
38,568,Hal,hal,560,2,Fagyasztott élelmiszer > Hal,560|568,False,False,y,14,4
39,564,Hús,hus,560,2,Fagyasztott élelmiszer > Hús,560|564,False,False,y,2,4
40,579,"Jégkrémek, desszertek",jegkremek-desszertek,560,2,"Fagyasztott élelmiszer > Jégkrémek, desszertek",560|579,False,False,y,43,4
41,576,Készételek,keszetelek,560,2,Fagyasztott élelmiszer > Készételek,560|576,False,False,y,31,3
42,573,"Pizzák, sütemények",pizzak-sutemenyek,560,2,"Fagyasztott élelmiszer > Pizzák, sütemények",560|573,False,False,y,16,3
43,561,"Zöldségek, gyümölcsök",zoldsegek-gyumolcsok,560,2,"Fagyasztott élelmiszer > Zöldségek, gyümölcsök",560|561,False,False,y,33,4
44,1124,Egyéb háztartási cikkek,egyeb-haztartasi-cikkek-,587,2,Háztartás > Egyéb háztartási cikkek,587|1124,True,False,y,8,0
45,1036,Háztartási papíráru,haztartasi-papiraru,587,2,Háztartás > Háztartási papíráru,587|1036,False,False,y,10,3
46,914,Légfrissítők,legfrissitok,587,2,Háztartás > Légfrissítők,587|914,False,False,y,3,3
47,593,Mosogatószer,mosogatoszer,587,2,Háztartás > Mosogatószer,587|593,False,False,y,23,2
48,588,Mosószerek,mososzerek,587,2,Háztartás > Mosószerek,587|588,False,False,y,30,5
49,601,Takarítóeszköz,takaritoeszkoz,587,2,Háztartás > Takarítóeszköz,587|601,False,False,y,12,3
50,596,Tisztítószer,tisztitoszer,587,2,Háztartás > Tisztítószer,587|596,False,False,y,27,9
51,772,Feldolgozott húsok,feldolgozott-husok,771,2,"Hús, hal, felvágott > Feldolgozott húsok",771|772,False,False,y,121,14
52,782,Friss húsok,friss-husok,771,2,"Hús, hal, felvágott > Friss húsok",771|782,False,False,y,21,9
53,788,Halak,halak,771,2,"Hús, hal, felvágott > Halak",771|788,True,False,y,3,0
54,1253,Alkoholmentes italok,alkoholmentes-italok,745,2,Italok > Alkoholmentes italok,745|1253,False,False,y,10,3
55,854,"Energia-, sport-, gyógyitalok",energia-sport-gyogyitalok,745,2,"Italok > Energia-, sport-, gyógyitalok",745|854,False,False,y,33,3
56,761,"Gyümölcslevek, zöldséglevek",gyumolcslevek,745,2,"Italok > Gyümölcslevek, zöldséglevek",745|761,False,False,y,51,5
57,752,Szénsavas Ásványvíz,szensavas-asvanyviz,745,2,Italok > Szénsavas Ásványvíz,745|752,False,False,y,7,2
58,746,Szénsavas üdítőitalok,szensavas-uditoitalok,745,2,Italok > Szénsavas üdítőitalok,745|746,False,False,y,35,2
59,755,Szénsavmentes Ásványvíz,szensavmentes-asvanyviz,745,2,Italok > Szénsavmentes Ásványvíz,745|755,False,False,y,6,2
60,749,Szénsavmentes üdítőitalok,szensavmentes-uditoitalok,745,2,Italok > Szénsavmentes üdítőitalok,745|749,False,False,y,19,1
61,767,"Szörp, italpor, citromlé",szorp-italpor-citromle,745,2,"Italok > Szörp, italpor, citromlé",745|767,False,False,y,12,3
62,758,Ízesített vizek,izesitett-vizek,745,2,Italok > Ízesített vizek,745|758,False,False,y,5,2
63,792,Csokoládé,tablas-csokolade,790,2,Nassolnivalók > Csokoládé,790|792,False,False,y,25,5
64,802,"Cukorkák, rágógumi",cukorkak-ragogumi,790,2,"Nassolnivalók > Cukorkák, rágógumi",790|802,False,False,y,50,5
65,796,"Keksz, nápolyi, piskóta",keksz-napolyi-piskota,790,2,"Nassolnivalók > Keksz, nápolyi, piskóta",790|796,False,False,y,77,3
66,803,Puffasztott snack,puffasztott-snack,790,2,Nassolnivalók > Puffasztott snack,790|803,False,False,y,11,2
67,1024,Sós rágcsálnivaló,sos-ragcsalnivalo,790,2,Nassolnivalók > Sós rágcsálnivaló,790|1024,False,False,y,40,4
68,800,"Sütemények, desszert",szeletes-termek,790,2,"Nassolnivalók > Sütemények, desszert",790|800,True,False,y,6,0
69,533,Kenyér,kenyer,532,2,Pékáru > Kenyér,532|533,False,False,y,14,2
70,538,Sós pékáru,sos-pekaru,532,2,Pékáru > Sós pékáru,532|538,True,False,y,4,0
71,540,Tartós áru,tartos-aru,532,2,Pékáru > Tartós áru,532|540,False,False,y,10,6
72,536,"Zsemle, kifli",zsemle-kifli,532,2,"Pékáru > Zsemle, kifli",532|536,False,False,y,4,2
73,845,Édes pékáru,edes-pekaru,532,2,Pékáru > Édes pékáru,532|845,True,False,y,7,0
74,846,Egyéb cikk,egyeb-cikk,708,2,"Szépség, egészség > Egyéb cikk",708|846,False,False,y,5,9
75,740,Férfi higiénia,ferfi-higienia,708,2,"Szépség, egészség > Férfi higiénia",708|740,False,False,y,12,6
76,709,"Fürdés, kézmosás",furdes-kezmosas,708,2,"Szépség, egészség > Fürdés, kézmosás",708|709,False,False,y,11,7
77,716,Hajápolás,hajapolas,708,2,"Szépség, egészség > Hajápolás",708|716,False,False,y,8,8
78,734,Női higiénia,noi-higienia,708,2,"Szépség, egészség > Női higiénia",708|734,False,False,y,32,9
79,722,Szájápolás,szajapolas,708,2,"Szépség, egészség > Szájápolás",708|722,False,False,y,12,7
80,729,Testápolás,testapolas,708,2,"Szépség, egészség > Testápolás",708|729,False,False,y,11,4
81,853,"Vitaminok, kiegészítők",vitaminok-kiegeszitok,708,2,"Szépség, egészség > Vitaminok, kiegészítők",708|853,True,False,y,5,0
82,526,Desszert,desszert,505,2,"Tejtermék, tojás > Desszert",505|526,False,False,y,44,6
83,520,Joghurt,joghurt,505,2,"Tejtermék, tojás > Joghurt",505|520,False,False,y,35,3
84,519,Kefir,kefir,505,2,"Tejtermék, tojás > Kefir",505|519,False,False,y,7,3
85,531,Margarin,margarin,505,2,"Tejtermék, tojás > Margarin",505|531,False,False,y,13,2
86,510,Sajt,sajt,505,2,"Tejtermék, tojás > Sajt",505|510,False,False,y,62,14
87,506,Tej,tej,505,2,"Tejtermék, tojás > Tej",505|506,False,False,y,32,4
88,518,Tejföl,tejfol,505,2,"Tejtermék, tojás > Tejföl",505|518,False,False,y,10,3
89,525,Tejszín,tejszin,505,2,"Tejtermék, tojás > Tejszín",505|525,False,False,y,17,4
90,530,Tojás,tojas,505,2,"Tejtermék, tojás > Tojás",505|530,False,False,y,3,3
91,524,"Túró, körözött",turo,505,2,"Tejtermék, tojás > Túró, körözött",505|524,False,False,y,9,3
92,529,"Vaj, sajtkrém",vaj-sajtkrem,505,2,"Tejtermék, tojás > Vaj, sajtkrém",505|529,False,False,y,7,4
93,1236,Húshelyettesítők,hushelyettesitok,1234,2,Vegetáriánus & vegán > Húshelyettesítők,1234|1236,False,False,y,3,2
94,1235,Növényi termékek,novenyi-termekek,1234,2,Vegetáriánus & vegán > Növényi termékek,1234|1235,False,False,y,12,4
95,543,Aszalt gyümölcs,aszalt-gyumolcs,541,2,"Zöldség, gyümölcs > Aszalt gyümölcs",541|543,True,False,y,6,0
96,1097,Fűszernövények,fuszernovenyek,541,2,"Zöldség, gyümölcs > Fűszernövények",541|1097,True,False,y,1,0
97,542,Gyümölcs,gyumolcs,541,2,"Zöldség, gyümölcs > Gyümölcs",541|542,False,False,y,13,5
98,547,Magvak,magvak,541,2,"Zöldség, gyümölcs > Magvak",541|547,False,False,y,13,2
99,899,Saláták,salatak,541,2,"Zöldség, gyümölcs > Saláták",541|899,True,False,y,8,0
100,545,Zöldség,zoldseg,541,2,"Zöldség, gyümölcs > Zöldség",541|545,False,False,y,45,10
101,605,Kutyaeledel,kutyaeledel,604,2,Állateledel és felszerelés > Kutyaeledel,604|605,False,False,y,31,5
102,608,Macskaeledel,macskaeledel,604,2,Állateledel és felszerelés > Macskaeledel,604|608,False,False,y,29,5
103,616,Kristálycukor,kristalycukor,615,3,Alapvető élelmiszerek > Cukor és édesítőszerek > Kristálycukor,614|615|616,True,False,y,2,0
104,617,Porcukor,porcukor,615,3,Alapvető élelmiszerek > Cukor és édesítőszerek > Porcukor,614|615|617,True,False,y,2,0
105,618,speciális cukrok,specialis-cukrok,615,3,Alapvető élelmiszerek > Cukor és édesítőszerek > speciális cukrok,614|615|618,True,False,y,2,0
106,619,Édesítőszerek,edesitoszerek,615,3,Alapvető élelmiszerek > Cukor és édesítőszerek > Édesítőszerek,614|615|619,True,False,y,2,0
107,670,Instant főétel,instant-teszta,668,3,Alapvető élelmiszerek > Instant ételek > Instant főétel,614|668|670,True,False,y,0,0
108,669,Instant levesek és tészták,instant-levesek-es-tesztak,668,3,Alapvető élelmiszerek > Instant ételek > Instant levesek és tészták,614|668|669,True,False,y,14,0
109,671,"Leveskocka, levesbetét",leveskocka,668,3,"Alapvető élelmiszerek > Instant ételek > Leveskocka, levesbetét",614|668|671,True,False,y,11,0
110,672,Ételalapok,etelalapok,668,3,Alapvető élelmiszerek > Instant ételek > Ételalapok,614|668|672,True,False,y,8,0
111,654,Gyümölcs- konzerv,gyumolcs-konzerv,653,3,"Alapvető élelmiszerek > Konzervek, savanyúságok > Gyümölcs- konzerv",614|653|654,True,False,y,4,0
112,658,Halkonzervek,halkonzervek,653,3,"Alapvető élelmiszerek > Konzervek, savanyúságok > Halkonzervek",614|653|658,True,False,y,11,0
113,656,Húskonzervek,huskonzervek,653,3,"Alapvető élelmiszerek > Konzervek, savanyúságok > Húskonzervek",614|653|656,True,False,y,5,0
114,869,Konzerv Készételek,konzerv-keszetelek,653,3,"Alapvető élelmiszerek > Konzervek, savanyúságok > Konzerv Készételek",614|653|869,True,False,y,10,0
115,1118,Májasok,majasok,653,3,"Alapvető élelmiszerek > Konzervek, savanyúságok > Májasok",614|653|1118,True,False,y,5,0
116,938,"Savanyúságok, olívabogyó",savanyusagok-olivabogyo,653,3,"Alapvető élelmiszerek > Konzervek, savanyúságok > Savanyúságok, olívabogyó",614|653|938,True,False,y,16,0
117,655,Zöldségkonzerv,-zoldsegkonzerv,653,3,"Alapvető élelmiszerek > Konzervek, savanyúságok > Zöldségkonzerv",614|653|655,True,False,y,19,0
118,691,Filteres teák,filteres-teak,688,3,"Alapvető élelmiszerek > Kávé, tea, italpor > Filteres teák",614|688|691,True,False,y,16,0
119,847,Instant kávék és kiegészítők,instant-kavek-es-kiegeszitok,688,3,"Alapvető élelmiszerek > Kávé, tea, italpor > Instant kávék és kiegészítők",614|688|847,True,False,y,15,0
120,693,Kakaó és italporok,kakao-es-italporok,688,3,"Alapvető élelmiszerek > Kávé, tea, italpor > Kakaó és italporok",614|688|693,True,False,y,6,0
121,692,Klasszikus teák,klasszikus-teak,688,3,"Alapvető élelmiszerek > Kávé, tea, italpor > Klasszikus teák",614|688|692,True,False,y,0,0
122,941,Kávékapszulák,kavekapszulak,688,3,"Alapvető élelmiszerek > Kávé, tea, italpor > Kávékapszulák",614|688|941,True,False,y,10,0
123,690,Szemes kávék,szemes-kavek,688,3,"Alapvető élelmiszerek > Kávé, tea, italpor > Szemes kávék",614|688|690,True,False,y,5,0
124,940,Tejporok,tejporok,688,3,"Alapvető élelmiszerek > Kávé, tea, italpor > Tejporok",614|688|940,True,False,y,0,0
125,689,Őrölt kávék,orolt-kavek,688,3,"Alapvető élelmiszerek > Kávé, tea, italpor > Őrölt kávék",614|688|689,True,False,y,13,0
126,1086,"Hideg saláták, krémek",hideg-salatak-kremek,843,3,"Alapvető élelmiszerek > Készételek > Hideg saláták, krémek",614|843|1086,True,False,y,0,0
127,1087,Kényelmi ételek,kenyelmi-etelek,843,3,Alapvető élelmiszerek > Készételek > Kényelmi ételek,614|843|1087,True,False,y,37,0
128,637,Durumtészta,durumteszta,634,3,"Alapvető élelmiszerek > Köretek, tészták > Durumtészta",614|634|637,True,False,y,8,0
129,638,Egyéb tészták,nem-durum-teszta,634,3,"Alapvető élelmiszerek > Köretek, tészták > Egyéb tészták",614|634|638,True,False,y,11,0
130,640,Hüvelyes és egyéb köretek,huvelyes-es-egyeb-koretek,634,3,"Alapvető élelmiszerek > Köretek, tészták > Hüvelyes és egyéb köretek",614|634|640,True,False,y,0,0
131,639,Levestészta,levesteszta,634,3,"Alapvető élelmiszerek > Köretek, tészták > Levestészta",614|634|639,True,False,y,6,0
132,635,Rizs,rizs,634,3,"Alapvető élelmiszerek > Köretek, tészták > Rizs",614|634|635,True,False,y,6,0
133,636,Szója,szoja,634,3,"Alapvető élelmiszerek > Köretek, tészták > Szója",614|634|636,True,False,y,0,0
134,929,Tojásos tészták,nem-durum-teszta2,634,3,"Alapvető élelmiszerek > Köretek, tészták > Tojásos tészták",614|634|929,True,False,y,9,0
135,663,"Csokikrémek, nutella",csokikremek-nutella,659,3,"Alapvető élelmiszerek > Lekvár, méz, krém > Csokikrémek, nutella",614|659|663,True,False,y,4,0
136,660,Lekvárok,gyumolcslekvarok,659,3,"Alapvető élelmiszerek > Lekvár, méz, krém > Lekvárok",614|659|660,True,False,y,12,0
137,662,"Méz, szirupok",mez-szirupok,659,3,"Alapvető élelmiszerek > Lekvár, méz, krém > Méz, szirupok",614|659|662,True,False,y,3,0
138,928,"Búzadara, kukoricadara",buzadara-kukoricadara,620,3,"Alapvető élelmiszerek > Liszt, dara, panírmorzsa > Búzadara, kukoricadara",614|620|928,True,False,y,2,0
139,621,Búzafinomliszt,buzafinomliszt,620,3,"Alapvető élelmiszerek > Liszt, dara, panírmorzsa > Búzafinomliszt",614|620|621,True,False,y,1,0
140,633,Egyéb lisztek,egyeb-lisztek,620,3,"Alapvető élelmiszerek > Liszt, dara, panírmorzsa > Egyéb lisztek",614|620|633,True,False,y,5,0
141,628,Lisztkeverék,lisztkeverek,620,3,"Alapvető élelmiszerek > Liszt, dara, panírmorzsa > Lisztkeverék",614|620|628,True,False,y,2,0
142,632,Panírmorzsák,panirmorzsak,620,3,"Alapvető élelmiszerek > Liszt, dara, panírmorzsa > Panírmorzsák",614|620|632,True,False,y,2,0
143,627,Rozsliszt,rozsliszt,620,3,"Alapvető élelmiszerek > Liszt, dara, panírmorzsa > Rozsliszt",614|620|627,True,False,y,0,0
144,1265,Rétesliszt,retesliszt,620,3,"Alapvető élelmiszerek > Liszt, dara, panírmorzsa > Rétesliszt",614|620|1265,True,False,y,1,0
145,935,Almaecet,almaecet,641,3,Alapvető élelmiszerek > Olaj és ecet > Almaecet,614|641|935,True,False,y,1,0
146,934,Balzsamecet,balzsamecet,641,3,Alapvető élelmiszerek > Olaj és ecet > Balzsamecet,614|641|934,True,False,y,0,0
147,937,Egyéb Ecetek,egyebecetek,641,3,Alapvető élelmiszerek > Olaj és ecet > Egyéb Ecetek,614|641|937,True,False,y,0,0
148,650,Egyéb olajok,egyeb-olajok,641,3,Alapvető élelmiszerek > Olaj és ecet > Egyéb olajok,614|641|650,True,False,y,1,0
149,936,Fehérborecet,feherborecet,641,3,Alapvető élelmiszerek > Olaj és ecet > Fehérborecet,614|641|936,True,False,y,0,0
150,648,Kókuszolaj,kokuszolaj,641,3,Alapvető élelmiszerek > Olaj és ecet > Kókuszolaj,614|641|648,True,False,y,1,0
151,642,Napraforgó Étolaj,napforgoolaj,641,3,Alapvető élelmiszerek > Olaj és ecet > Napraforgó Étolaj,614|641|642,True,False,y,3,0
152,643,Olívaolaj,olivaolaj,641,3,Alapvető élelmiszerek > Olaj és ecet > Olívaolaj,614|641|643,True,False,y,2,0
153,932,Szőlőmagolaj,szolomagolaj,641,3,Alapvető élelmiszerek > Olaj és ecet > Szőlőmagolaj,614|641|932,True,False,y,0,0
154,933,Tökmagolaj,tokmagolaj,641,3,Alapvető élelmiszerek > Olaj és ecet > Tökmagolaj,614|641|933,True,False,y,0,0
155,651,Ételecet,etelecet,641,3,Alapvető élelmiszerek > Olaj és ecet > Ételecet,614|641|651,True,False,y,2,0
156,943,Gabonapehely,gabonapehely,848,3,"Alapvető élelmiszerek > Reggeliző- pehely, müzli > Gabonapehely",614|848|943,True,False,y,10,0
157,1045,Kukoricapehely,kukoricapehely,848,3,"Alapvető élelmiszerek > Reggeliző- pehely, müzli > Kukoricapehely",614|848|1045,True,False,y,1,0
158,945,"Müzli, granola",muzli-granola,848,3,"Alapvető élelmiszerek > Reggeliző- pehely, müzli > Müzli, granola",614|848|945,True,False,y,1,0
159,944,"Müzliszelet, gyümölcsszelet",muzliszelet-gyumolcsszelet,848,3,"Alapvető élelmiszerek > Reggeliző- pehely, müzli > Müzliszelet, gyümölcsszelet",614|848|944,True,False,y,15,0
160,1040,"Zabkása, zabpehely",zabkasa-zabpehely,848,3,"Alapvető élelmiszerek > Reggeliző- pehely, müzli > Zabkása, zabpehely",614|848|1040,True,False,y,4,0
161,682,Ketchup,ketchup,681,3,"Alapvető élelmiszerek > Szószok, mártások > Ketchup",614|681|682,True,False,y,6,0
162,1169,"Ketchup, mustár, majonéz (del)",ketchup-mustar-majonez-del-,681,3,"Alapvető élelmiszerek > Szószok, mártások > Ketchup, mustár, majonéz (del)",614|681|1169,True,False,n,0,0
163,684,Majonéz,majonez,681,3,"Alapvető élelmiszerek > Szószok, mártások > Majonéz",614|681|684,True,False,y,7,0
164,683,Mustár,mustar,681,3,"Alapvető élelmiszerek > Szószok, mártások > Mustár",614|681|683,True,False,y,4,0
165,1109,"Mártások, paszták",martasok-pasztak,681,3,"Alapvető élelmiszerek > Szószok, mártások > Mártások, paszták",614|681|1109,True,False,y,0,0
166,686,Szószok,szoszok,681,3,"Alapvető élelmiszerek > Szószok, mártások > Szószok",614|681|686,True,False,y,7,0
167,685,Torma,torma,681,3,"Alapvető élelmiszerek > Szószok, mártások > Torma",614|681|685,True,False,y,3,0
168,687,Öntetek,ontetek,681,3,"Alapvető élelmiszerek > Szószok, mártások > Öntetek",614|681|687,True,False,y,3,0
169,675,Bors,bors,673,3,"Alapvető élelmiszerek > Só, fűszer, ételízesítők > Bors",614|673|675,True,False,y,4,0
170,677,Fűszerek,klasszikus-fuszerek,673,3,"Alapvető élelmiszerek > Só, fűszer, ételízesítők > Fűszerek",614|673|677,True,False,y,17,0
171,679,"Fűszerkeverék, pác",fuszerkeverek-pac,673,3,"Alapvető élelmiszerek > Só, fűszer, ételízesítők > Fűszerkeverék, pác",614|673|679,True,False,y,5,0
172,676,Paprika,paprika,673,3,"Alapvető élelmiszerek > Só, fűszer, ételízesítők > Paprika",614|673|676,True,False,y,6,0
173,674,Só,so,673,3,"Alapvető élelmiszerek > Só, fűszer, ételízesítők > Só",614|673|674,True,False,y,2,0
174,678,Ételízesítők,tubusos-etelizesitok,673,3,"Alapvető élelmiszerek > Só, fűszer, ételízesítők > Ételízesítők",614|673|678,True,False,y,13,0
175,1046,Befőzés alapanyagok,befozes-alapanyagok,926,3,Alapvető élelmiszerek > Sütés-főzés > Befőzés alapanyagok,614|926|1046,True,False,y,0,0
176,952,Kész tészták,kesz-tesztak,926,3,Alapvető élelmiszerek > Sütés-főzés > Kész tészták,614|926|952,True,False,y,3,0
177,927,Lisztek (delete),lisztek-delete-,926,3,Alapvető élelmiszerek > Sütés-főzés > Lisztek (delete),614|926|927,True,False,n,0,0
178,1047,Sütés alapanyagok,sutes-alapanyagok,926,3,Alapvető élelmiszerek > Sütés-főzés > Sütés alapanyagok,614|926|1047,True,False,y,28,0
179,950,Sütés-befőzés alapanyagok (delete),sutes-befozes-alapanyagok-delete-,926,3,Alapvető élelmiszerek > Sütés-főzés > Sütés-befőzés alapanyagok (delete),614|926|950,True,False,n,0,0
180,948,Torta- és süteményalap,torta-es-sutemenyalap,926,3,Alapvető élelmiszerek > Sütés-főzés > Torta- és süteményalap,614|926|948,True,False,y,1,0
181,949,"Öntetek, puding- és fagylaltpor",ontetek-puding-es-fagylaltpor,926,3,"Alapvető élelmiszerek > Sütés-főzés > Öntetek, puding- és fagylaltpor",614|926|949,True,False,y,8,0
182,1069,Félszáraz fehérbor,felszaraz-feherbor,554,3,Alkoholos italok > Fehér bor > Félszáraz fehérbor,553|554|1069,True,False,y,0,0
183,1070,Félédes fehérbor,feledes-feherbor,554,3,Alkoholos italok > Fehér bor > Félédes fehérbor,553|554|1070,True,False,y,6,0
184,1068,Száraz fehérbor,szaraz-feherbor,554,3,Alkoholos italok > Fehér bor > Száraz fehérbor,553|554|1068,True,False,y,18,0
185,1071,Édes fehérbor,edes-feherbor,554,3,Alkoholos italok > Fehér bor > Édes fehérbor,553|554|1071,True,False,y,4,0
186,901,Alkoholmentes pezsgő (delete),alkoholmentes-pezsgo-delete-,559,3,"Alkoholos italok > Pezsgő, és habzó bor > Alkoholmentes pezsgő (delete)",553|559|901,True,False,n,0,0
187,965,Alkoholos pezsgő,alkoholos-pezs,559,3,"Alkoholos italok > Pezsgő, és habzó bor > Alkoholos pezsgő",553|559|965,True,False,y,15,0
188,966,Habzó bor,habzo-bor,559,3,"Alkoholos italok > Pezsgő, és habzó bor > Habzó bor",553|559|966,True,False,y,1,0
189,1073,Félszáraz rozébor,felszaraz-rozebor,555,3,Alkoholos italok > Rosé bor > Félszáraz rozébor,553|555|1073,True,False,y,0,0
190,1074,Félédes rozébor,feledes-rozebor,555,3,Alkoholos italok > Rosé bor > Félédes rozébor,553|555|1074,True,False,y,2,0
191,1072,Száraz rozébor,szaraz-rozebor,555,3,Alkoholos italok > Rosé bor > Száraz rozébor,553|555|1072,True,False,y,13,0
192,1075,Édes rozébor,edes-rozebor,555,3,Alkoholos italok > Rosé bor > Édes rozébor,553|555|1075,True,False,y,2,0
193,954,Cider,cider,557,3,"Alkoholos italok > Sör, koktél, gyümölcsbor > Cider",553|557|954,True,False,y,5,0
194,955,Gyümölcs és egyéb borok,gyumolcs-es-egyeb-borok,557,3,"Alkoholos italok > Sör, koktél, gyümölcsbor > Gyümölcs és egyéb borok",553|557|955,True,False,y,3,0
195,956,Koktélok,koktelok,557,3,"Alkoholos italok > Sör, koktél, gyümölcsbor > Koktélok",553|557|956,True,False,y,4,0
196,953,Sörök,sorok,557,3,"Alkoholos italok > Sör, koktél, gyümölcsbor > Sörök",553|557|953,True,False,y,20,0
197,1257,Ízesített sörök,izesitett-sorok,557,3,"Alkoholos italok > Sör, koktél, gyümölcsbor > Ízesített sörök",553|557|1257,True,False,y,0,0
198,884,Brandy,brandy,558,3,Alkoholos italok > Tömény > Brandy,553|558|884,True,False,y,0,0
199,904,Egyéb,egyeb-tomenyek,558,3,Alkoholos italok > Tömény > Egyéb,553|558|904,True,False,y,0,0
200,885,Gin,gin,558,3,Alkoholos italok > Tömény > Gin,553|558|885,True,False,y,2,0
201,886,Konyak,konyak,558,3,Alkoholos italok > Tömény > Konyak,553|558|886,True,False,y,0,0
202,880,Pálinka,palinka,558,3,Alkoholos italok > Tömény > Pálinka,553|558|880,True,False,y,0,0
203,883,Rum,rum,558,3,Alkoholos italok > Tömény > Rum,553|558|883,True,False,y,2,0
204,887,Tequila,tequila,558,3,Alkoholos italok > Tömény > Tequila,553|558|887,True,False,y,0,0
205,881,Vodka,vodka,558,3,Alkoholos italok > Tömény > Vodka,553|558|881,True,False,y,9,0
206,882,Whiskey,whiskey,558,3,Alkoholos italok > Tömény > Whiskey,553|558|882,True,False,y,5,0
207,1077,Félszáraz vörösbor,felszaraz-vorosbor,556,3,Alkoholos italok > Vörös bor > Félszáraz vörösbor,553|556|1077,True,False,y,0,0
208,1078,Félédes vörösbor,feledes-vorosbor,556,3,Alkoholos italok > Vörös bor > Félédes vörösbor,553|556|1078,True,False,y,1,0
209,1076,Száraz vörösbor,szaraz-vorosbor,556,3,Alkoholos italok > Vörös bor > Száraz vörösbor,553|556|1076,True,False,y,9,0
